BVTV,DA,ROI Number,Scan,m1,m2,m3,Variation Coefficient,Group,OI Type,S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66
0.2247,2.231,2,C0002094_SEG_UNCOMP,0.6050399999999999,1.04501,1.34995,0.1523259424073265,Control,,225.10850762588092,125.05265773464622,114.3868196500427,125.05265773464622,1025.0214728436738,329.91815542218086,114.3868196500427,329.91815542218086,1554.1525389778121,474.5983633003226,154.50755945273724,140.84124491162908
0.2215,1.953,3,C0002094_SEG_UNCOMP,0.69809,0.9386,1.36331,0.2555942676049812,Control,,375.7932908649504,181.78381283817413,165.96556708530284,181.78381283817413,804.9571135948587,278.4851056744661,165.96556708530284,278.4851056744661,1435.220465315484,387.834761695259,217.8210388927388,170.66215859720344
0.2312,1.892,4,C0002094_SEG_UNCOMP,0.71714,0.92595,1.3569200000000001,0.2393056923909508,Control,,429.6381251062448,227.73391086204958,174.97773777542548,227.73391086204958,774.6525167635165,281.04546483152603,174.97773777542548,281.04546483152603,1426.7086230012908,378.6621903471088,225.81100607688293,220.24892860496166
0.318,1.985,5,C0002094_SEG_UNCOMP,0.71613,0.8624700000000001,1.42141,0.09433171379315357,Control,,710.5226604971953,241.75813757768123,252.81712069738865,241.75813757768123,977.0373965139123,366.24426570002333,252.81712069738865,366.24426570002333,2337.841930815014,507.54119495737103,338.20739961671,244.79510801689773
0.1621,2.0469999999999997,6,C0002094_SEG_UNCOMP,0.68486,0.9134899999999999,1.40165,0.1879706641672539,Control,,222.1891461318298,74.57188543974833,92.01733341255178,74.57188543974833,447.69925607910454,161.638758948431,92.01733341255178,161.638758948431,1001.7081727593555,230.70270223142964,115.21661163367311,79.96079404544666
0.2038,1.944,1,C0001844_SEG_UNCOMP,0.70367,0.9285100000000001,1.36782,0.15909215370640087,Control,,261.1788490430621,91.95762536504898,100.22700999485338,91.95762536504898,417.73713845782186,129.38685158055054,100.22700999485338,129.38685158055054,1087.5663073257722,193.33847617575486,128.02308941000732,100.01036784263925
0.2698,2.072,2,C0001844_SEG_UNCOMP,0.68414,0.8984700000000001,1.41739,0.17926897737516398,Control,,473.0276498312312,186.6616364109509,189.19429403614288,186.6616364109509,804.6238063472827,246.22524889771285,189.19429403614288,246.22524889771285,1811.3281034822141,346.2769748674994,246.09695074803832,197.69561538667347
0.2029,2.0180000000000002,3,C0001844_SEG_UNCOMP,0.67182,0.97236,1.35582,0.1814455667126158,Control,,185.85235995134698,85.87301473088277,73.49972288365463,85.87301473088277,408.48982464997437,131.84807956430112,73.4997228836547,131.84807956430112,884.0111495281724,206.89478306677253,105.36325099173727,91.28874304380676
0.3269,2.074,4,C0001844_SEG_UNCOMP,0.70445,0.83431,1.46125,0.2266456470306577,Control,,767.734822641225,294.313179668734,298.16536608054497,294.313179668734,991.5442200549318,371.8157400882939,298.16536608054497,371.8157400882939,2433.5449798231534,510.13737688706294,395.0440832771166,301.1166786891927
0.2272,2.092,5,C0001844_SEG_UNCOMP,0.6362399999999999,1.0325,1.33126,0.23045115496219745,Control,,237.17999713782572,133.63377030125477,116.80680360310713,133.63377030125477,713.4393640096183,242.7976515794469,116.80680360310713,242.7976515794469,1197.6886074877023,351.98937028880266,154.21897313661376,149.7412866223179
0.2724,2.146,6,C0001844_SEG_UNCOMP,0.64447,0.97275,1.38278,0.21188173089505635,Control,,381.3428706769912,182.20096423905514,156.35816575051575,182.20096423905514,833.4175367576455,279.8409231308329,156.35816575051575,279.8409231308329,1600.6965072379437,404.94497677221165,221.96731145739057,203.05984222774222
0.2005,1.912,1,C0001592_SEG_UNCOMP,0.70568,0.94489,1.34943,0.16990285934286392,Control,,378.31192485038764,160.32488884577035,148.88692247117888,160.32488884577035,658.0415880505702,222.03160236734718,148.88692247117888,222.03160236734718,1246.858598581276,301.45220814440444,170.61626115768604,149.64912551088574
0.2264,2.025,2,C0001592_SEG_UNCOMP,0.66684,0.9828,1.35037,0.16947400713968336,Control,,396.9612467529368,195.19917532870753,167.67936549772074,195.1991753287077,874.3899010213413,301.19791003418663,167.6793654977206,301.19791003418663,1458.2421361964591,391.44634255401047,183.07091127714168,177.52058421995147
0.2056,1.9909999999999999,3,C0001592_SEG_UNCOMP,0.70175,0.9013399999999999,1.39691,0.23595353640796804,Control,,409.93677790742834,171.00739839264702,146.7839526329927,171.00739839264702,594.0081342936928,226.23162257227753,146.7839526329927,226.23162257227753,1393.1425772064745,300.3356899579795,187.00603141597242,166.02930899766338
0.3105,2.241,4,C0001592_SEG_UNCOMP,0.63051,0.95681,1.41268,0.12574278460895502,Control,,643.4827592413429,306.28679991633953,288.29593017283054,306.28679991633953,1522.250865829108,500.9177960747288,288.29593017283054,500.9177960747288,2420.7417256144345,661.4410908672448,346.5777813565237,288.7945649756072
0.2328,2.142,5,C0001592_SEG_UNCOMP,0.67514,0.8785799999999999,1.44628,0.33807889234306177,Control,,502.16153706460125,186.91965670605427,197.1473556735463,186.91965670605427,852.0478860299581,271.77501175264194,197.1473556735463,271.77501175264194,1671.6953024813304,371.0717455548342,250.75436435924743,186.16555962980337
0.2656,2.1180000000000003,6,C0001592_SEG_UNCOMP,0.6842,0.8667,1.4491,0.28995379460048376,Control,,604.2335772887446,265.0667173958275,246.87363375049503,265.0667173958275,1080.7850055139786,385.1279180192444,246.87363375049503,385.1279180192444,2032.1170097404517,501.5603888027221,321.2069323459618,243.4062432305662
0.2757,1.829,1,C0001927_SEG_UNCOMP,0.7588199999999999,0.85311,1.3880700000000001,0.10463610287984344,Control,,589.8278770761914,228.37190652085488,235.78727856455885,228.37190652085488,855.0336120505692,286.8216780478781,235.78727856455885,286.8216780478781,1876.3066914626934,373.67470658662756,291.9240490977497,218.0901984629268
0.3223,2.0980000000000003,2,C0001927_SEG_UNCOMP,0.65725,0.96357,1.3791799999999999,0.18979509935786645,Control,,609.5792441678758,251.58839850046007,274.14363878533885,251.58839850046007,1343.0442514900278,451.2033571923115,274.14363878533885,451.2033571923115,2356.709083025702,619.5631574862942,352.03134843731243,273.2190581223239
0.2794,1.837,3,C0001927_SEG_UNCOMP,0.71186,0.98054,1.30759,0.1270386764384708,Control,,529.6492033631274,228.3138905066042,207.43068178876985,228.3138905066042,996.6696607291403,325.64744781105236,207.43068178876985,325.64744781105236,1704.2012804578276,449.75972743852736,247.66852524315004,229.8889321537014
0.2761,1.6909999999999998,4,C0001927_SEG_UNCOMP,0.78276,0.89355,1.32369,0.11598835875674048,Control,,640.8782591174003,254.44343308791574,234.53214994118295,254.44343308791574,858.1920637350634,294.9710227978944,234.53214994118295,294.9710227978944,1794.6470563096634,375.95850526952864,287.12414842674565,229.11777792270212
0.3315,2.063,5,C0001927_SEG_UNCOMP,0.63825,1.0452299999999999,1.3165200000000001,0.1140421181056811,Control,,611.8487607008802,315.00287606985194,304.18808683227564,315.00287606985194,1600.2079592353914,538.721229261164,304.18808683227564,538.7212292611645,2261.298904216326,689.202388812611,345.72546911451946,319.95596482367574
0.3122,1.992,6,C0001927_SEG_UNCOMP,0.65208,1.0493,1.29862,0.0748359149145955,Control,,552.2018095999312,299.39158497638664,248.08769594893724,299.39158497638635,1302.1221965434195,434.5852549521846,248.08769594893724,434.5852549521846,2092.045258804701,600.2736115465034,298.98400858983535,292.2220125413751
0.0693,1.982,1,C0001635_SEG_UNCOMP,0.67803,0.97839,1.34358,0.2211688523601256,Control,,31.790332017691107,10.83889335730352,10.86434880462108,10.83889335730351,58.965637480122446,19.175996653841278,10.86434880462108,19.175996653841278,174.1481012407835,33.74526117810269,18.940950155747935,17.533785138731638
0.092,1.78,2,C0001635_SEG_UNCOMP,0.74874,0.91875,1.33251,0.18918374853983846,Control,,67.12616057699005,23.62162824482042,19.92077019419158,23.621628244820403,139.91792769647483,34.357260912050535,19.92077019419158,34.357260912050535,343.26694140373075,52.77752797400263,28.941728257386316,28.40356261799732
0.0688,1.87,3,C0001635_SEG_UNCOMP,0.70327,0.9816,1.31513,0.4842711850114103,Control,,48.83913374253129,19.686611591698256,17.244077099162062,19.686611591698256,67.11773044756038,22.85237714661861,17.244077099162062,22.85237714661861,298.50899941936933,39.304933734805125,23.80234994012614,25.064087128167902
0.0856,2.016,4,C0001635_SEG_UNCOMP,0.66646,0.99013,1.3434,0.3067508159865357,Control,,49.35021558351676,21.608620217558112,23.447645880787302,21.608620217558112,107.87452753939914,36.500755197270735,23.447645880787302,36.500755197270735,282.91792317575687,67.24627567727232,37.114795238042284,30.657205140793813
0.0754,1.651,5,C0001635_SEG_UNCOMP,0.77323,0.9505100000000001,1.27627,0.45587711535068,Control,,73.69672484231371,27.38417907662667,22.39060879315184,27.38417907662667,129.46644829550831,28.83951935130879,22.39060879315184,28.83951935130879,253.92284859248954,42.378661802957765,29.183756804073425,32.7219119373215
0.1464,1.83,6,C0001635_SEG_UNCOMP,0.71755,0.96955,1.31291,0.27035973261492074,Control,,179.3743430246229,59.97810097091765,60.31867340167461,59.97810097091765,357.9502920410681,91.89592820857207,60.31867340167461,91.89592820857207,729.3033879197826,140.84188278868263,85.8199770878175,79.8864780311011
0.3257,1.99,1,C0002152_SEG_UNCOMP,0.72115,0.84345,1.4354,0.13695488212165036,Control,,851.1322622930952,369.000950582261,362.4579159634566,369.000950582261,1172.9551080862868,423.50729314732286,362.4579159634566,423.50729314732286,2492.89420240606,552.4414738727926,467.655263402659,338.45516430808976
0.3565,2.141,2,C0002152_SEG_UNCOMP,0.67875,0.8679899999999999,1.45326,0.08451663144300907,Control,,859.1463211021696,423.97966751925406,380.13710485230956,423.97966751925406,1388.9704984452628,502.96025857030423,380.13710485231024,502.96025857030423,2816.887670840342,672.3739567264688,482.26675726036194,391.4326729174727
0.1977,2.171,3,C0002152_SEG_UNCOMP,0.63495,0.9864799999999999,1.37857,0.24094118583976604,Control,,211.38557501750688,99.7355743999882,92.8976678937192,99.7355743999882,564.280816121496,180.53664877649425,92.8976678937192,180.53664877649425,1067.5726756195243,262.14895691023366,128.84203796674225,104.05016396895078
0.2291,1.85,4,C0002152_SEG_UNCOMP,0.7672899999999999,0.8132,1.41951,0.2331423344555554,Control,,458.68069631462754,194.63613975376825,188.76777295519867,194.63613975376825,526.2925346167339,191.18050996524323,188.76777295519867,191.18050996524323,1494.2592126712825,264.84096719961434,255.90452040030652,194.09263225475868
0.2075,1.829,5,C0002152_SEG_UNCOMP,0.72007,0.96291,1.31702,0.19886624696906446,Control,,287.14960661902364,142.39229458422116,138.65936832129145,142.39229458422116,637.0421914033535,242.09556386389522,138.65936832129145,242.09556386389522,1221.5034798315241,321.8431357650532,178.74074414433858,153.15333865371124
0.2054,2.056,6,C0002152_SEG_UNCOMP,0.68037,0.9209299999999999,1.3987,0.15897643020290927,Control,,280.715836072218,126.85451565372186,127.45534282791805,126.85451565372186,577.1345278441834,208.8879617685261,127.45534282791805,208.8879617685263,1249.1377090562305,274.69442723390483,160.75835192445743,135.7804642494133
0.2905,2.064,1,C0001867_SEG_UNCOMP,0.67673,0.92666,1.3966100000000001,0.14209431049687607,Control,,520.288046461613,216.81851917980092,228.5203239642954,216.81851917980092,1092.5571876113559,345.58545022598923,228.5203239642954,345.58545022598923,1910.6496237564227,484.4837033034161,279.11681408653453,209.72216668531422
0.2571,1.88,2,C0001867_SEG_UNCOMP,0.74293,0.86014,1.39694,0.17470072927270666,Control,,483.8448087056855,170.05645799502628,179.8618828489793,170.05645799502628,687.1828955666891,211.91856841507249,179.8618828489793,211.91856841507249,1675.498197285553,308.50850414864004,249.1717770063139,188.71329891315293
0.2884,1.915,3,C0001867_SEG_UNCOMP,0.72601,0.8839100000000001,1.39008,0.1679444838173128,Control,,563.7736515104353,215.10531081437432,208.52874393620777,215.10531081437432,924.2870325767356,270.5371251613536,208.52874393620758,270.5371251613536,1882.265177622721,381.9039751286476,279.816469542922,242.81371399605698
0.2761,2.1319999999999997,4,C0001867_SEG_UNCOMP,0.64581,0.9771799999999999,1.37701,0.10814752987151988,Control,,419.2469539870616,186.0661986798918,197.20716818156788,186.0661986798918,1094.4670706285879,336.3780363256763,197.20716818156788,336.3780363256763,1788.6027438976737,475.2483336788828,233.02720082806064,185.68126907214693
0.2796,2.113,5,C0001867_SEG_UNCOMP,0.6728,0.90548,1.42171,0.08070375940492971,Control,,460.5685295158882,214.47419468142385,194.12065674137668,214.47419468142385,819.6259728540144,284.2402007373624,194.12065674137668,284.2402007373624,1896.1917998374051,401.55011912481905,253.71731786545183,222.6036114363911
0.2376,1.859,6,C0001867_SEG_UNCOMP,0.74021,0.88405,1.37574,0.1327964447528486,Control,,403.32425035859114,148.41906484970008,142.33276208855915,148.41906484970008,638.1388502837447,170.40396928089368,142.33276208855915,170.40396928089368,1364.047698994335,235.74149438152688,180.9578244023009,159.93840222734906
0.163,2.181,1,C0001831_SEG_UNCOMP,0.62487,1.01234,1.36279,0.25439735019966536,Control,,169.47965391030814,79.40101293561914,75.95469436822695,79.40101293561906,362.00879633944885,144.9870169614659,75.95469436822695,144.9870169614659,882.1566095811744,223.34413961527244,97.66039046407401,86.07158719255834
0.0657,1.617,2,C0001831_SEG_UNCOMP,0.7643399999999999,0.99959,1.23607,0.3349042615980476,Control,,50.34368732129292,15.47677266138487,15.220544902473602,15.47677266138487,69.27845383180782,18.82832973128991,15.220544902473602,18.82832973128991,126.5388426119638,26.324183723075365,19.453796209505388,19.73025585777464
0.1349,1.72,3,C0001831_SEG_UNCOMP,0.75889,0.9358200000000001,1.30529,0.3330365448456988,Control,,195.9426896980764,74.74160261744457,63.77883032132926,74.74160261744457,282.5367215405014,72.26900032224151,63.77883032132937,72.26900032224151,602.2823593969594,103.69832605446364,83.50392800684592,84.37195244095926
0.0979,2.135,4,C0001831_SEG_UNCOMP,0.64423,0.98056,1.37521,0.3004136276354536,Control,,65.36787354811075,32.13656069260089,28.20024956531064,32.13656069260089,131.5964309054875,63.795683837977016,28.20024956531064,63.795683837977016,418.3163933025115,89.64610214548657,39.43045391950414,36.63236563769614
0.0688,1.5759999999999998,5,C0001831_SEG_UNCOMP,0.7826,0.9841799999999999,1.2332299999999998,0.3548265667711917,Control,,35.54509964498083,12.3262094304119,11.46208825427695,12.3262094304119,80.9759418100813,16.971892245096377,11.46208825427695,16.971892245096377,135.2660632849176,25.654503177327648,16.77505861479812,17.705378012321038
0.0685,1.945,6,C0001831_SEG_UNCOMP,0.67766,1.0045,1.31784,0.5171467625946999,Control,,28.711283471116023,11.477368619898611,15.936862262504507,11.477368619898611,62.77605025909649,25.047415936327646,15.936862262504492,25.047415936327646,153.261712062455,33.1056836258574,18.435971647352517,14.690524347720743
0.0689,1.911,1,350402_C0000050_SEG_UNCOMP,0.73616,0.8568600000000001,1.40699,1.2550870095260402,Test,1.0,33.89949590714606,13.08275940830809,16.092242717731025,13.082759408308101,49.16725285361111,20.399551238921035,16.09224271773102,20.399551238921035,240.2536442780792,33.783533763742525,22.013563575478887,18.93796051573961
0.0797,1.838,2,350402_C0000050_SEG_UNCOMP,0.71536,0.9699,1.31474,0.5794517379035795,Test,1.0,46.53756702162818,19.4196908411515,20.9055976321001,19.419690841151493,109.90800323505495,43.35260345518449,20.9055976321001,43.35260345518449,316.5646175973018,59.48259787701609,26.5351189013853,28.57746534008856
0.1547,1.99,3,350402_C0000050_SEG_UNCOMP,0.71705,0.8557899999999999,1.42716,0.33842243151016504,Test,1.0,127.2038918852191,50.04477473749028,59.23220860586477,50.04477473749028,239.16958946193927,68.3482194833046,59.23220860586477,68.3482194833046,838.1529930691933,96.10259567978693,79.00783504842987,65.51426833161644
0.0535,1.66,4,350402_C0000050_SEG_UNCOMP,0.73761,1.03824,1.22415,0.7065517557534616,Test,1.0,4.239833042066649,1.7872377963060744,2.008072583101098,1.7872377963060744,15.269501385641997,7.788233680969663,2.008072583101098,7.788233680969663,62.61336753150758,13.521028562125949,3.3502859237830394,3.4574679808336497
0.1493,1.916,5,350402_C0000050_SEG_UNCOMP,0.73577,0.8542,1.41002,0.33833383231242764,Test,1.0,142.27728971924333,42.350502308141365,64.87990576502023,42.350502308141365,187.39007406673537,63.093565110904656,64.87990576502023,63.093565110904656,835.6817801844275,96.20758921129247,84.14704500801787,61.142712212298605
0.1544,1.929,6,350402_C0000050_SEG_UNCOMP,0.71141,0.91599,1.3726,0.37014471018337214,Test,1.0,133.48480225419206,61.42314058703784,67.75333535303962,61.42314058703784,367.89445131232804,100.85360072271823,67.75333535303962,100.85360072271823,858.128446989167,142.3603717538533,89.81727497291469,75.5458688986315
0.2939,2.244,1,350201_C0000066_SEG_UNCOMP,0.65375,0.8792,1.46705,0.1913804173207084,Test,1.0,371.92146733227423,191.9038601396003,193.34575024179122,191.9038601396003,933.5181934304434,316.60601120639546,193.34575024179122,316.60601120639546,2325.9832185148034,449.95866718837476,268.15816608028314,208.93299279688873
0.3524,2.155,2,350201_C0000066_SEG_UNCOMP,0.6627,0.90916,1.42814,0.07969731226999616,Test,1.0,628.0914834299623,268.89329943891306,273.69838896676157,268.89329943891306,1284.961796547786,418.05245891275666,273.69838896676157,418.05245891275666,2711.5654402318546,564.1076635255439,359.129444608468,300.26061521246123
0.1066,1.741,3,350201_C0000066_SEG_UNCOMP,0.79396,0.8240000000000001,1.38204,0.3135653850151883,Test,1.0,107.43557776112375,25.60636010032646,51.76602273149375,25.606360100326437,95.83632725818791,57.31166063775463,51.76602273149375,57.31166063775463,549.3387242526791,66.31651030461741,68.59347456028975,34.05144284178742
0.2345,1.985,4,350201_C0000066_SEG_UNCOMP,0.62208,1.14337,1.23455,0.18231619382092654,Test,1.0,262.5606693779848,168.1737790188316,129.22033824615568,168.17377901883174,1032.9340049985876,307.78565503592694,129.22033824615568,307.78565503592694,1349.815489474347,424.19855128726806,151.06070678435717,167.04057074841313
0.1853,2.0380000000000003,5,350201_C0000066_SEG_UNCOMP,0.6983600000000001,0.87856,1.42309,0.17101723490083331,Test,1.0,188.00538196601323,81.38458992931663,86.92331255763506,81.38458992931663,331.43112431764246,122.25318981085097,86.92331255763506,122.25318981085097,1252.6543448806103,181.1683815372346,129.01769328987623,95.29968384602314
0.3372,2.364,6,350201_C0000066_SEG_UNCOMP,0.60951,0.94976,1.44072,0.13482588091527425,Test,1.0,395.76183224313075,193.08096288400682,201.95771360491247,193.08096288400682,1432.8948633207967,460.95369180482703,201.95771360491247,460.95369180482703,2663.5056633437557,632.6591656248545,278.32962757971393,229.2775356463037
0.407,1.67,1,350202_C0000070_SEG_UNCOMP,0.77023,0.94334,1.28643,0.1379792843072665,Test,1.0,985.7587500606138,327.89394387499823,294.0092866670268,327.89394387499823,1446.6767983462091,438.5995513688041,294.0092866670268,438.5995513688041,2724.318658935469,626.6923245869322,392.85692191071905,415.13113590073516
0.345,1.595,2,350202_C0000070_SEG_UNCOMP,0.8235399999999999,0.8629600000000001,1.3135,0.21361477287728511,Test,1.0,604.7878249710184,186.0223111483616,217.619644504743,186.0223111483616,708.7821327445315,240.95308604645567,217.619644504743,240.95308604645567,2047.162580567725,383.01743688958123,340.5795861192602,253.81251053600508
0.2848,1.917,3,350202_C0000070_SEG_UNCOMP,0.70467,0.94436,1.3509799999999998,0.38172339778033737,Test,1.0,403.7490353479055,162.7452949399679,171.67957812508766,162.7452949399679,898.7504020969053,303.3600998512105,171.67957812508766,303.3600998512105,1791.4590746252982,434.2720771978166,248.15116366234662,202.82455378487234
0.2155,1.881,4,350202_C0000070_SEG_UNCOMP,0.7429600000000001,0.85969,1.39735,0.2441886523379829,Test,1.0,183.55688674030733,64.75623782348221,89.7585447302469,64.75623782348221,296.90249944364194,112.4458843490948,89.7585447302469,112.4458843490948,1178.5506621920565,185.488365807168,129.8324498138195,89.30682132476302
0.2316,1.975,5,350202_C0000070_SEG_UNCOMP,0.65894,1.03995,1.30111,0.26086433507283824,Test,1.0,135.84766733988408,60.526267881168806,60.7689456480676,60.526267881168806,516.3321528760607,166.1860261093876,60.7689456480676,166.1860261093876,953.4604876194534,270.6332722760253,100.15131519926743,88.84490691905049
0.4036,1.917,6,350202_C0000070_SEG_UNCOMP,0.7308600000000001,0.86839,1.40074,0.190986643854348,Test,1.0,806.4603626076685,280.28596870651717,312.38382934929376,280.28596870651717,1289.8154740836933,454.38881206146,312.38382934929376,454.38881206146,3042.9857360993547,645.2108522138341,494.8640177757572,353.07416778068335
0.3047,1.916,1,350104_C0000094_SEG_UNCOMP,0.74236,0.8351299999999999,1.4225,0.1807440238221159,Test,1.0,569.2241602530053,186.74403367524374,229.5077536472723,186.74403367524374,761.2040833071554,259.5971311431681,229.5077536472723,259.5971311431681,2197.8455158720258,382.1833521365887,314.18070799678856,227.60144687950964
0.3875,2.329,2,350104_C0000094_SEG_UNCOMP,0.6170800000000001,0.94603,1.43689,0.1696248988316364,Test,1.0,678.9339173359099,333.20087149348774,323.78711380495776,333.20087149348774,1771.9647699532882,591.0930186026237,323.78711380495776,591.0930186026237,3159.8932606344324,811.2713349010402,433.93890770457165,364.7030652121214
0.3682,2.181,3,350104_C0000094_SEG_UNCOMP,0.69387,0.79292,1.51321,0.1013651997466018,Test,1.0,689.1712014708365,262.99167957776945,300.8513229943868,262.99167957776893,999.3246384665924,384.7796422472698,300.8513229943868,384.7796422472698,3050.8004543583106,543.1330299335713,428.319282095759,291.516165809095
0.1787,1.894,4,350104_C0000094_SEG_UNCOMP,0.7512,0.8259799999999999,1.42282,0.3641797174734877,Test,1.0,221.15482767293477,71.31827770633616,97.7204078891391,71.31827770633616,296.1221101159791,104.23747243787254,97.7204078891391,104.23747243787244,1077.8545473329855,153.1428909770497,133.50321204222513,88.70281241043587
0.1451,1.933,5,350104_C0000094_SEG_UNCOMP,0.73601,0.84104,1.42296,0.5105145886454405,Test,1.0,154.2637673649698,62.30037856450014,65.69744444791831,62.30037856450014,228.47948745966067,82.27357093048909,65.69744444791831,82.27357093048909,873.3240218350337,128.90827563190592,98.2644707864368,84.23057547741443
0.2914,2.127,6,350104_C0000094_SEG_UNCOMP,0.6653899999999999,0.91933,1.41528,0.27255688327620753,Test,1.0,422.2140056439004,188.59278841882372,180.06675776581824,188.59278841882372,826.950851096076,289.93649892841927,180.0667577658184,289.93649892841927,2151.631100815747,435.6412646389307,245.86606690368362,219.834004365988
0.1618,1.858,1,350203_C0000099_SEG_UNCOMP,0.7350899999999999,0.89938,1.36553,0.30817403896301643,Test,1.0,155.67724129745972,57.79403065374771,62.21252538808805,57.79403065374771,201.56288219841593,74.79551682598041,62.21252538808805,74.79551682598041,694.9668703324844,116.12896026013378,96.14324765345523,68.79377268587957
0.1655,1.768,2,350203_C0000099_SEG_UNCOMP,0.73258,0.97248,1.29493,0.25708953715054905,Test,1.0,153.3196846365088,57.50721424308633,74.11767008547638,57.50721424308633,317.74112017821716,107.40564681005762,74.11767008547638,107.40564681005762,739.2037387781628,147.33593581260945,96.55856590407018,75.74111300617074
0.1775,1.807,3,350203_C0000099_SEG_UNCOMP,0.72304,0.97038,1.30658,0.4119992205237321,Test,1.0,128.06853894348842,40.58208817587056,50.79839758269313,40.58208817587056,256.08134187551985,79.57790176849328,50.79839758269313,79.5779017684932,669.4297990008928,127.84780911122338,76.05683952516543,60.296608503218536
0.242,1.963,4,350203_C0000099_SEG_UNCOMP,0.69898,0.92924,1.37179,0.2940629789135024,Test,1.0,291.3469841864184,108.30097403262785,108.05122444489854,108.30097403262785,529.830068765455,172.8341159486889,108.05122444489854,172.83411594868875,1315.2987166666808,288.19739815071,166.18706705681927,124.78793876099519
0.1791,1.733,5,350203_C0000099_SEG_UNCOMP,0.77382,0.88538,1.3408,0.3736109506957892,Test,1.0,170.990073703601,53.6925675464871,52.05933217855903,53.6925675464871,245.99409863589705,69.00325806741726,52.05933217855903,69.00325806741719,687.6694609361218,114.63966885147741,88.2762054756638,66.46780765088573
0.0978,1.808,6,350203_C0000099_SEG_UNCOMP,0.75665,0.875,1.36834,0.4809899381285792,Test,1.0,63.33258035558806,12.38189221119574,21.03080182741119,12.38189221119574,78.80830021058189,29.50490099156064,21.03080182741119,29.50490099156064,379.5306216677822,53.328533314848684,40.237388791025516,20.377450186330005
0.312,1.907,1,350302_C0000111_SEG_UNCOMP,0.73007,0.8778799999999999,1.39206,0.2651390585663056,Test,1.0,584.8438364296339,213.04618994124013,221.98294806410715,213.04618994124013,852.1662492572207,308.66046252233406,221.98294806410715,308.66046252233406,2303.7683505210634,427.5295865906953,306.3694869253298,258.1446758124952
0.2,1.884,2,350302_C0000111_SEG_UNCOMP,0.74511,0.851,1.40389,0.22835364137631106,Test,1.0,247.16992967329656,89.73374084378442,93.43926938387384,89.73374084378435,363.0829120373071,120.1180936744619,93.43926938387384,120.1180936744619,1214.7195836267776,188.20505634861777,132.26245305507615,103.8372122313988
0.364,1.905,3,350302_C0000111_SEG_UNCOMP,0.68972,0.99643,1.31385,0.3516974863236935,Test,1.0,671.3841712589941,276.74105733717977,270.63644988163304,276.74105733718005,1901.9080145747776,554.3186828962665,270.63644988163304,554.3186828962665,2708.127843965632,702.2842960949679,390.9546086831122,368.3688341404051
0.241,1.982,4,350302_C0000111_SEG_UNCOMP,0.72382,0.84147,1.43471,0.3866167847064193,Test,1.0,423.0620759615159,157.76251925909781,152.91450676001622,157.76251925909781,565.7583439803494,194.9452517938616,152.91450676001608,194.9452517938616,1654.7867521908208,252.91340375852545,200.9531799593926,182.57324864369733
0.0637,1.729,5,350302_C0000111_SEG_UNCOMP,0.74989,0.95355,1.29657,1.1472346243201017,Test,1.0,29.530356120925642,9.717634396827703,13.097087150586278,9.717634396827703,49.9231970194307,31.88656613506224,13.097087150586278,31.88656613506224,149.16614516818427,39.713819185192094,17.53562849582726,13.21289134618775
0.248,2.009,6,350302_C0000111_SEG_UNCOMP,0.6409699999999999,1.07133,1.2877,0.2810030036153776,Test,1.0,292.14687509164185,132.3277906505599,151.54848766168158,132.3277906505599,910.4356858383618,373.6199356386823,151.54848766168158,373.6199356386823,1496.3401978167074,514.8038747980748,178.4803196644076,154.5932720664039
0.2294,2.05,1,350205_C0000112_SEG_UNCOMP,0.70598,0.8468600000000001,1.44716,0.385547814717474,Test,4.0,227.19086201371135,67.04018845101336,99.7873957980479,67.04018845101336,528.3421922814103,158.37810673629514,99.7873957980479,158.37810673629514,1513.729269538565,253.37148500965156,153.17298042760305,99.15341680323897
0.2486,1.865,2,350205_C0000112_SEG_UNCOMP,0.74915,0.8539,1.39695,0.12362060092792078,Test,4.0,361.40463331905676,96.32800734888944,126.06884556386908,96.32800734888944,426.78616198331815,165.69339950253362,126.06884556386908,165.69339950253362,1613.4178251568503,266.0778657624597,192.62220971556994,126.86992479778374
0.3224,1.974,3,350205_C0000112_SEG_UNCOMP,0.70502,0.90336,1.39161,0.2153566284971697,Test,4.0,554.140378157791,197.0266986185904,247.12147715091805,197.0266986185904,1189.595519429582,366.1523264744207,247.12147715091805,366.1523264744207,2440.8915109743502,515.1410693530584,352.10356345914363,234.79811192632096
0.2624,2.005,4,350205_C0000112_SEG_UNCOMP,0.67416,0.97447,1.35138,0.22647180616832216,Test,4.0,387.3168839873594,123.27864210464274,154.27600174266473,123.27864210464274,959.0175277709043,285.3270683809015,154.27600174266473,285.3270683809015,1712.8514787378533,399.534299027662,212.58276054751266,163.40503709455638
0.1564,1.924,6,350205_C0000112_SEG_UNCOMP,0.68067,1.01005,1.30928,0.3942169005279441,Test,4.0,106.49679062247733,49.74672141083736,47.45016400588572,49.7467214108374,343.6223803935827,110.23861193275275,47.45016400588572,110.23861193275275,661.6796270747828,159.83824876055655,66.0326401724169,58.81266038292297
