ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation
2,350202_C0000070_SEG_UNCOMP,0.2070462349227112,0.4782443765599109,0.06476343979469999,11.1580994481,4.48264095875,2.0,28.705400466900002,4.28271103339,1.02389524942,2.0,8.4852809906,0.21361477287728511
3,350202_C0000070_SEG_UNCOMP,0.18132522922509967,0.6333709325260468,0.0488124794014,15.921793346700001,10.3606334543,2.0,50.833061218299996,4.5647709963,1.20304276468,2.0,10.0,0.38172339778033737
4,350202_C0000070_SEG_UNCOMP,0.127386582313507,1.2288517787129651,0.0455349124091,17.729674050699998,8.62955924766,2.0,48.166378021199996,4.23149699572,0.905708605686,2.0,7.2111024856600014,0.24418865233798295
5,350202_C0000070_SEG_UNCOMP,0.12309765177908864,1.080977244674482,0.0442226329133,18.802088853,12.903634641500002,2.0,62.513999938999994,3.81076646845,0.859607267919,2.0,6.324555397030001,0.26086433507283824
6,350202_C0000070_SEG_UNCOMP,0.26250990478825764,-0.13530932342182234,0.0651017224982,10.6923056501,3.9349339104900003,2.0,23.409399032600003,4.66827102327,0.974665903425,2.0,8.24621105194,0.19098664385434802
1,350203_C0000099_SEG_UNCOMP,0.08179311255612713,1.3098905262312317,0.0339626197781,25.6254435087,14.6392882007,2.0,58.5832748413,3.8186926190099997,1.03785110745,2.0,8.4852809906,0.30817403896301643
2,350203_C0000099_SEG_UNCOMP,0.09320091312714604,1.3461382569878737,0.039866463770699995,21.0733533265,8.37609863735,2.0,48.3321838379,4.01038637393,1.0859077023100001,2.0,8.24621105194,0.25708953715054905
3,350203_C0000099_SEG_UNCOMP,0.08681153860666356,1.33571284501204,0.0312900551643,28.127769027800003,23.6223514587,2.0,90.1110458374,3.83126699019,0.978492424728,2.0,7.483314991,0.411999220523732
4,350203_C0000099_SEG_UNCOMP,0.14545260165771567,0.7731594029126833,0.0458569357575,17.5892409971,9.12235845268,2.0,46.7332839966,4.21771106981,1.09017158113,2.0,7.483314991,0.29406297891350236
5,350203_C0000099_SEG_UNCOMP,0.09546958129472877,1.296280277729034,0.039005364336,21.7569245266,13.7541193094,2.0,65.8786773682,3.88057475133,0.97887713787,2.0,8.0,0.3736109506957892
6,350203_C0000099_SEG_UNCOMP,0.08694989120454802,1.3281008147667392,0.035733418934699994,24.231189977,15.8591157308,2.0,67.4981460571,3.75381761008,0.9710122436849999,2.0,8.0,0.3515341910072576
1,350205_C0000112_SEG_UNCOMP,0.14611449306350385,0.7976246183437671,0.0404870262995,19.840365929100003,8.19977617653,2.0,36.276714325,4.85890421741,1.32007162855,2.0,10.0,0.38554781471747396
2,350205_C0000112_SEG_UNCOMP,0.15879104984466774,0.7125357955509212,0.0473216593346,16.448792869400002,4.60878324862,2.0,30.7896080017,4.6831795521399995,1.2076274479,2.0,8.4852809906,0.12362060092792078
3,350205_C0000112_SEG_UNCOMP,0.22297879431999695,0.08557930364535851,0.0461198250246,16.4660008167,8.01066781019,2.0,41.6653327942,5.21664866143,1.3452968194200001,2.0,9.16515159607,0.21535662849716977
4,350205_C0000112_SEG_UNCOMP,0.17767460726728465,0.5556126962374962,0.04328437138690001,18.0142932338,8.315577516869999,2.0,52.497619628900004,5.08873374698,1.38244139741,2.0,10.0,0.22647180616832216
5,350205_C0000112_SEG_UNCOMP,0.06463424604122907,1.3111250088469817,0.025226753477500002,35.6243779232,19.4683010878,2.0,69.685005188,4.016077631,1.00908810154,2.0,8.0,0.5325029544230417
6,350205_C0000112_SEG_UNCOMP,0.08723602953199089,1.226931082201335,0.0333619428375,25.8602287582,13.227009748399999,2.0,56.356010436999995,4.1140447687199995,1.06377727076,2.0,7.2111024856600014,0.3942169005279441
1,350206_C0000126_SEG_UNCOMP,0.10920579320059867,1.0565416878556326,0.029825227583,28.971696168,18.3714085969,2.0,71.4702758789,4.55696668018,1.08628267252,2.0,8.24621105194,0.22433836319787928
2,350206_C0000126_SEG_UNCOMP,0.13716716767077114,0.6842867662032128,0.0353768968392,23.3331327716,9.37128903596,2.0,46.0434570312,4.93390276133,1.34910910965,2.0,10.0,0.337720664027208
3,350206_C0000126_SEG_UNCOMP,0.13363917642471732,1.1326183481082177,0.0479973884392,16.4631887575,5.10046604291,2.0,32.3728294373,4.37127812742,1.06216969554,2.0,8.24621105194,0.22747981428201783
4,350206_C0000126_SEG_UNCOMP,0.09375275133007156,1.3140603371860269,0.037014184056300005,22.928244826599997,9.802816020760002,2.0,53.5910453796,4.08842528231,0.9016382943410001,2.0,7.2111024856600014,0.35707718154789386
5,350206_C0000126_SEG_UNCOMP,0.09696473266504836,1.3906290914473722,0.0322916650635,26.1755465348,12.2498617841,2.0,53.1413192749,4.79219693807,1.2845014265299999,2.0,8.94427204132,0.26057336845677453
6,350206_C0000126_SEG_UNCOMP,0.07654200259096683,1.5842409282589098,0.0294360233213,29.4934171738,15.495893276199999,2.0,61.8061485291,4.47856297733,1.1153401217799999,2.0,8.0,0.39829321462242034
1,350207_C0000137_SEG_UNCOMP,0.16026576276302715,0.9403624567871176,0.0462295017082,16.7699707073,5.98752129851,2.0,39.2937660217,4.86123800248,1.2493417463,2.0,8.24621105194,0.20839308241228535
2,350207_C0000137_SEG_UNCOMP,0.07955903253801552,1.4641207125944913,0.025943139589299998,34.255710008,23.915541080300002,2.0,77.691696167,4.2901258404,1.0130003447799998,2.0,7.483314991,0.5418998683771452
3,350207_C0000137_SEG_UNCOMP,0.1214720087539462,1.2125140404223609,0.038146709193699994,21.586651234699996,10.6412068928,2.0,49.678970336899994,4.627929816580001,1.17912547694,2.0,8.4852809906,0.26122442551109815
4,350207_C0000137_SEG_UNCOMP,0.08297225401536971,1.4878922775468688,0.029976365112299997,28.9618085721,14.698493870799998,2.0,62.0322494507,4.39780645305,1.0298296904000002,2.0,7.483314991,0.34188991923236645
5,350207_C0000137_SEG_UNCOMP,0.10928754700843953,1.3223791085677308,0.0364247078296,22.973463774000003,13.1812501704,2.0,64.5910186768,4.48042836639,1.12329858282,2.0,7.483314991,0.3176841035844496
6,350207_C0000137_SEG_UNCOMP,0.19515891682493366,0.5984312643342409,0.0515526181872,14.4745238044,4.761970945380001,2.0,28.2842712402,4.92313309771,1.33310342095,2.0,9.16515159607,0.18004551668534585
1,350208_C0000141_SEG_UNCOMP,0.032416956997497075,1.729331731320205,0.019502544500400003,47.734715454399996,22.503393545799998,2.0,92.3038482666,3.54064504948,0.7868149630140001,2.0,5.65685415268,0.3457227591117116
2,350208_C0000141_SEG_UNCOMP,0.03419824669525954,1.6647572992453967,0.014920973484200002,63.071594276999996,39.0864011423,2.0,117.728500366,3.94816157589,1.25811571327,2.0,9.16515159607,0.6489187503883883
