ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
4,350205_C0000112_SEG_UNCOMP,0.17767460726728454,0.033725690661409034,0.713086851461,1.0934675875700002,0.504755547589,0.121399998665,3.1866054534900004,0.308886134075,0.0839141938824,0.121399998665,0.606999993324,0.22647180616832216,2.145
5,350205_C0000112_SEG_UNCOMP,0.06463424604122911,0.07958528803663174,0.415597264643,2.1623996989200003,1.18172584287,0.121399998665,4.22987985611,0.24377590683400002,0.0612516474263,0.121399998665,0.48559999465899994,0.5325029544230417,2.012
6,350205_C0000112_SEG_UNCOMP,0.08723602953199093,0.07447471668849125,0.549620153084,1.5697158660600001,0.8028794832539999,0.121399998665,3.4208097457899997,0.249722512231,0.0645712801374,0.121399998665,0.43771392107,0.3942169005279441,2.057
1,350207_C0000137_SEG_UNCOMP,0.16026576276302715,0.05708000112662446,0.7616062980399999,1.01793721031,0.363442536599,0.121399998665,2.38513159752,0.295077141818,0.0758350442968,0.121399998665,0.500545024872,0.20839308241228535,2.015
2,350207_C0000137_SEG_UNCOMP,0.07955903253801554,0.08887212725333538,0.427399339636,2.07932157301,1.45167333067,0.121399998665,4.71588611603,0.26041063352899996,0.06148912072869999,0.121399998665,0.454237222672,0.5418998683771452,2.008
3,350207_C0000137_SEG_UNCOMP,0.12147200875394625,0.07359960225287655,0.628446616814,1.3103097161,0.645921248772,0.121399998665,3.0155134201,0.280915335075,0.071572916579,0.121399998665,0.515056550503,0.26122442551109815,2.059
4,350207_C0000137_SEG_UNCOMP,0.08297225401536977,0.09031506124602556,0.493844572988,1.75798175341,0.892198560827,0.121399998665,3.76535749435,0.266946846996,0.0625106621011,0.121399998665,0.454237222672,0.34188991923236645,2.385
5,350207_C0000137_SEG_UNCOMP,0.10928754700843953,0.08026841188910637,0.6000775651899999,1.3944892386,0.8001018776800001,0.121399998665,3.9206748008699996,0.27196199705699997,0.06818422415799999,0.121399998665,0.454237222672,0.3176841035844496,2.074
6,350207_C0000137_SEG_UNCOMP,0.1951589168249337,0.036324777745275615,0.8493017912399999,0.878603586699,0.28905163058600003,0.121399998665,1.71685528755,0.29883417489999997,0.0809193792792,0.121399998665,0.556324720383,0.18004551668534585,1.931
1,350302_C0000111_SEG_UNCOMP,0.21148609556391265,0.03367830190840427,0.8305358784870001,0.873906479543,0.253465329774,0.121399998665,1.40005302429,0.330135423886,0.08744510685939999,0.121399998665,0.619020938873,0.2651390585663056,1.955
2,350302_C0000111_SEG_UNCOMP,0.12114971008841995,0.07038023436645766,0.685220903638,1.1951816985600001,0.609246406794,0.121399998665,2.8419010639200004,0.264201683774,0.06083884693799999,0.121399998665,0.43771392107,0.22835364137631106,2.086
